SpotterId,ID1,NomeEmpresa,RazaoSocial,StatusEmpresa,CadastroEmpresa,TelefoneEmpresa,LimiteUsuarios
11575,21075365000155,SISTEMASBR,SISTEMASBR SOLUCOES EM TECNOLOGIA LTDA,Inativo,2017-10-09,,5000
11576,05945573000101,CLÍNICA ODONTOLÓGICA ILHA VIP LTDA,CLÍNICA ODONTOLÓGICA ILHA VIP LTDA,Inativo,2021-12-06,(48) 9882-94496,5
11577,34250750000133,CERES INVESTIMENTO E CONSULTORIA LTDA,CERES INVESTIMENTO E CONSULTORIA LTDA,Inativo,2021-12-07,(34) 3311-0140,9
11578,04933237000186,NEW MIND COMUNICACAO E PROPAGANDA LTDA,NEW MIND COMUNICACAO E PROPAGANDA LTDA,Inativo,2021-12-07,(11) 9894-53171,4
11579,23160689000117,PONTO M SERVICOS EIRELI,PONTO M SERVICOS EIRELI,Inativo,2021-12-07,(71) 9871-21118,7
11580,12211160000169,PERSONAL CARD - POOL EMPRESARIAL S/A ,POOL EMPRESARIAL S/A (PERSONAL CARD),Ativo,2018-09-12,,5000
11581,03618524000139,DKRO SISTEMAS PARA PRODUTIVIDADE E RESULTADO LTDA,DKRO SISTEMAS PARA PRODUTIVIDADE E RESULTADO LTDA,Inativo,2021-12-08,(19) 9992-81628,2
11582,21676263000195,EAS CORRETORA DE SEGUROS EIRELI,EAS CORRETORA DE SEGUROS EIRELI,Inativo,2021-12-08,(17) 9911-23532,2
11583,14167921000158,TALWEG,TALWEG SERVIÇOS TÉCNICOS AMBIENTAIS EIRELI,Inativo,2019-02-27,(21) 2576-0943,1000
11584,69373472000196,LA LEY SOCIEDAD ANONIMA EDITORA E IMPRESORA,LA LEY SOCIEDAD ANONIMA EDITORA E IMPRESORA,Ativo,2021-12-08,(11) 4048-5627,4
11585,12356181000172,VILELA COMERCIO E INSTALACAO ELETRICA LTDA,VILELA COMERCIO E INSTALACAO ELETRICA LTDA,Inativo,2021-12-08,(31) 9924-90967,2
11586,38711960000132,HOUSE027 INNOVATIVE TECHNOLOGY LTDA,HOUSE027 INNOVATIVE TECHNOLOGY LTDA,Ativo,2021-12-08,(27) 9977-47844,4
11587,15427207000114,INFRACOMMERCE NEGOCIOS E SOLUCOES EM INTERNET LTDA.,INFRACOMMERCE NEGOCIOS E SOLUCOES EM INTERNET LTDA.,Ativo,2021-12-08,(11) 9634-32450,7
11588,25106831000173,CONDOMINIO CERTO ASSESSORIA E ADMINISTRACAO LTDA,CONDOMINIO CERTO ASSESSORIA E ADMINISTRACAO LTDA,Inativo,2021-12-08,(62) 9881-34106,4
11589,07291097000188,MARKTEL PRODUTOS E SERVICOS LTDA,MARKTEL PRODUTOS E SERVICOS LTDA,Inativo,2021-12-08,(31) 9889-93192,4
11590,05279628000191,PONTO SISTEMAS SOLUCOES WEB LTDA,PONTO SISTEMAS SOLUCOES WEB LTDA,Inativo,2021-12-09,(47) 9997-43166,4
11591,15276523000132,CASS EXPRESSO SOLUCOES INTELIGENTES BRTL LTDA,CASS EXPRESSO SOLUCOES INTELIGENTES BRTL LTDA,Inativo,2021-12-09,(41) 9960-81465,4
11592,18253714000177,GF CARINHENA ODONTO,GF CARINHENA ODONTO,Inativo,2021-12-10,(11) 9922-16109,4
11593,09520219000196,WIRELLES COMM SERVICES LTDA,WIRELLES COMM SERVICES LTDA,Inativo,2021-12-10,(11) 9303-40812,8
11594,07724951000152,CAMPELLO INOVACAO E TECNOLOGIA EM TI EIRELI,CAMPELLO INOVACAO E TECNOLOGIA EM TI EIRELI,Inativo,2021-12-10,(31) 9927-61813,4
11596,33574208000173,WESOW MARKETING LTDA - LaPag,WESOW MARKETING LTDA - LaPag,Inativo,2021-12-10,(12) 9972-52878,2
11597,33574208000173,WESOW MARKETING LTDA - Conexti,WESOW MARKETING LTDA - Conexti,Inativo,2021-12-10,(12) 9972-52878,2
11598,33574208000173,WESOW MARKETING LTDA - OTM,WESOW MARKETING LTDA - OTM,Inativo,2021-12-10,(12) 9972-52878,2
11599,95283693000183,PM DESPACHOS ADUANEIROS E REPRESENTACOES LTDA,PM DESPACHOS ADUANEIROS E REPRESENTACOES LTDA,Ativo,2019-05-23,(55) 3412-4775,5
11600,30580890000119,"ACQUAPRIME SERVICOS DE LIMPEZA, ESTETICA E HIGIENIZACAO LTDA","ACQUAPRIME SERVICOS DE LIMPEZA, ESTETICA E HIGIENIZACAO LTDA",Inativo,2021-12-13,(17) 8623-623,2
11601,20978254000196,CARLOS FERNANDO VILLA EIRELI,CARLOS FERNANDO VILLA EIRELI,Ativo,2021-12-13,(17) 9960-98373,3
11602,01652732000129,BESSA CONTABILIDADE LTDA,BESSA CONTABILIDADE LTDA,Ativo,2021-12-13,(62) 9856-28851,2
11603,11233754000108,FB EXPORT COMERCIO EXTERIOR LTDA,FB EXPORT COMERCIO EXTERIOR LTDA,Ativo,2021-12-13,(49) 9914-62166,11
11604,36324926000180,LEONARDO DE OLIVEIRA BARBOSA CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA,LEONARDO DE OLIVEIRA BARBOSA CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA,Inativo,2021-12-13,(11) 9834-49765,4
11605,04215721001656,ANANDA METAIS LTDA,ANANDA METAIS LTDA,Ativo,2021-12-13,(19) 9976-45147,18
11606,30170362000191,CB AFONSO SERVICOS ADMINISTRATIVOS LTDA,CB AFONSO SERVICOS ADMINISTRATIVOS LTDA,Inativo,2021-12-13,(11) 9593-70378,5
11607,19023668000182,KARAVEL INDUSTRIA E COMERCIO DE CARNES E DERIVADOS LTDA,KARAVEL INDUSTRIA E COMERCIO DE CARNES E DERIVADOS LTDA,Ativo,2021-12-13,(11) 9874-74777,4
11610,05388357000102,DIGA,Diga Tecnologia em Atendimento Ltda,Ativo,2020-09-25,(48) 9915-85346,5
11611,39272839000114,LEMSYS SISTEMAS E SOLUCOES LTDA,LEMSYS SISTEMAS E SOLUCOES LTDA,Inativo,2021-12-14,(16) 9979-65676,4
11612,01468594000122,LG LUGAR DE GENTE,LG LUGAR DE GENTE,Inativo,2021-12-14,(31) 9822-15763,4
11613,43763345000100,OPERA HUB ARMAZENAGEM E LOGISTICA LTDA,OPERA HUB ARMAZENAGEM E LOGISTICA LTDA,Inativo,2021-12-14,(81) 9970-62399,4
11614,03353696000128,LHC INFORMATICA LTDA,LHC INFORMATICA LTDA,Inativo,2021-12-14,(54) 9916-56033,4
11615,23020028000196,BAUER BORTOLUZZI COMERCIO DE TINTAS EIRELI,BAUER BORTOLUZZI COMERCIO DE TINTAS EIRELI,Inativo,2021-12-14,(47) 9912-57334,4
11616,22478779000198,MITO SOLUÇÕES EM MARKETING LTDA,MITO SOLUÇÕES EM MARKETING LTDA,Ativo,2021-12-14,(48) 9918-6737,9
11617,22607202000139,BSER Construção e Reformas,BSER Construção e Reformas Eireli,Ativo,2020-09-30,(11) 9512-50900,4
11618,09211360000107,NELSON HEUSI LOGÍSTICA E ARMAZÉNS GERAIS LTDA [RODOVIÁRIO],NELSON HEUSI LOGÍSTICA E ARMAZÉNS GERAIS LTDA [RODOVIÁRIO],Ativo,2021-12-15,(11) 9308-34738,8
11619,09211360000107,NELSON HEUSI LOGÍSTICA E ARMAZÉNS GERAIS LTDA [EXPORTAÇÃO],NELSON HEUSI LOGÍSTICA E ARMAZÉNS GERAIS LTDA [EXPORTAÇÃO],Ativo,2021-12-15,(11) 9308-34738,7
11620,09211360000107,NELSON HEUSI LOGÍSTICA E ARMAZÉNS GERAIS LTDA [ARGENTINA],NELSON HEUSI LOGÍSTICA E ARMAZÉNS GERAIS LTDA [ARGENTINA],Ativo,2021-12-15,(11) 9308-34738,3
11621,09211360000107,NELSON HEUSI LOGÍSTICA E ARMAZÉNS GERAIS LTDA [LIBERAÇÃO ADUANEIRA],NELSON HEUSI LOGÍSTICA E ARMAZÉNS GERAIS LTDA [LIBERAÇÃO ADUANEIRA],Ativo,2021-12-15,(11) 9308-34738,3
11622,09211360000107,NELSON HEUSI LOGÍSTICA E ARMAZÉNS GERAIS LTDA [PARCERIA TERMINAIS],NELSON HEUSI LOGÍSTICA E ARMAZÉNS GERAIS LTDA [PARCERIA TERMINAIS],Ativo,2021-12-15,(11) 9308-34738,2
11623,33455712000154,FARM CONNECTION CONSULTORIA AGRICOLA LTDA,FARM CONNECTION CONSULTORIA AGRICOLA LTDA,Inativo,2021-12-15,(51) 9822-80991,2
11624,23007579000110,PERINITY SOLUCOES E SERVICOS EM GOVERNANCA LTDA,PERINITY SOLUCOES E SERVICOS EM GOVERNANCA LTDA,Inativo,2021-12-15,(11) 9845-51413,7
11625,04569556000154,UVW COMPUTACAO GRAFICA LTDA,UVW COMPUTACAO GRAFICA LTDA,Ativo,2021-12-16,(19) 9921-32581,6
11626,24853805000146,RISU MARKETING DIGITAL TECNOLOGIA E VEICULACAO SOCIAL LTDA,RISU MARKETING DIGITAL TECNOLOGIA E VEICULACAO SOCIAL LTDA,Ativo,2021-12-16,(31) 9912-22191,4
11627,10425636000139,GONCALVES E SILVA PLANEJAMENTO EMPRESARIAL LTDA,GONCALVES E SILVA PLANEJAMENTO EMPRESARIAL LTDA,Inativo,2021-12-16,(11) 9430-40493,6
11628,24580587000113,DIGITAL VOX TELECOMUNICACOES LTDA,DIGITAL VOX TELECOMUNICACOES LTDA,Inativo,2021-12-16,(48) 9913-08435,4
11629,23253928000183,D. FERNANDES APOIO ADMINISTRATIVO,D. FERNANDES APOIO ADMINISTRATIVO,Inativo,2021-12-17,(19) 9941-50834,4
11630,06997098000180,CENTRO OCUPACIONAL N. H. LTDA,CENTRO OCUPACIONAL N. H. LTDA,Inativo,2021-12-17,(51) 9815-46054,4
11631,14685189000108,ALBERTONI SERVICOS ADMINISTRATIVOS LTDA,ALBERTONI SERVICOS ADMINISTRATIVOS LTDA,Inativo,2021-12-17,(11) 9710-37707,4
11632,31951380000173,LINKAPI TECNOLOGIA S.A,LINKAPI TECNOLOGIA S.A,Ativo,2021-12-17,(11) 9733-36283,19
11633,23971135000108,ROUTEASY SERVICOS DE ASSESSORIA LOGISTICA LTDA,ROUTEASY SERVICOS DE ASSESSORIA LOGISTICA LTDA,Inativo,2021-12-17,(11) 9854-16662,8
11634,40126381000174,MAGRASS,JP CORDOVA FRANQUIAS E PARTICIPACOES LTDA,Ativo,2021-01-08,(47) 9971-48488,4
11635,20280412000130,INTELIGOV - APLICATIVOS DE INTERNET LTDA.,INTELIGOV - APLICATIVOS DE INTERNET LTDA.,Inativo,2021-12-20,(47) 9925-76984,4
11636,66410523000114,MULTILOGICA INFORMATICA LTDA,MULTILOGICA INFORMATICA LTDA,Inativo,2021-12-20,(31) 9871-32323,2
11640,13119682000106,MEDCLOUD,MEDCLOUD TECNOLOGIA MEDICA LTDA,Ativo,2017-08-31,(11) 3382-7992,5000
11641,18457536000104,Facilita,FACILITA TECNOLOGIA S/A,Inativo,2021-02-22,(62) 9850-39875,5
11642,04262870000190,POLAR TECNICA COMERCIAL E INDUSTRIAL LTDA,POLAR TECNICA COMERCIAL E INDUSTRIAL LTDA,Ativo,2021-12-22,(11) 4341-8600,4
11643,06653370941,EVER SOLAR,EVER SOLAR (Antiga JOAQUIM NADIR DOS SANTOS NETO),Inativo,2021-12-22,(48) 9968-65058,4
11644,25285829000109,JPLAY DIGITAL LTDA,JPLAY DIGITAL LTDA,Ativo,2021-12-22,(11) 9725-96895,4
11645,29911069000159,DIEL ENERGIA LTDA,DIEL ENERGIA LTDA,Inativo,2021-12-22,(21) 9900-40614,11
11646,12278636000189,R C N CONSULTORIA E SISTEMAS LTDA,R C N CONSULTORIA E SISTEMAS LTDA,Ativo,2021-12-22,(85) 9916-41178,4
11648,36485363000101,HOLU TECNOLOGIA S.A.,HOLU TECNOLOGIA S.A.,Inativo,2021-12-23,(21) 9841-78168,12
11649,56936107000109,SUPPORT INFORMATICA EQUIPAMENTOS E SISTEMAS LTDA,SUPPORT INFORMATICA EQUIPAMENTOS E SISTEMAS LTDA,Ativo,2021-12-23,(14) 9818-10051,4
11650,43095468000110,PHYLLON ACELERADORA LTDA,PHYLLON ACELERADORA LTDA,Inativo,2021-12-23,(44) 9916-70338,6
11651,27562527000166,INOVAGE PARTNER & ASSOCIATES TECNOLOGIA DA INFORMACAO LTDA,INOVAGE PARTNER & ASSOCIATES TECNOLOGIA DA INFORMACAO LTDA,Ativo,2021-12-23,(11) 9922-05503,10
11652,20738490000135,PREMIERTECH S.A,PREMIERTECH S.A,Ativo,2021-12-23,(11) 9134-79677,4
11653,26262561000152,ATIVA DISTRIBUICAO COMERCIO SERVICOS IMPORTACAO E EXPOIMENTOS DE INFORMATICA E IMPRESSAO LTDA,ATIVA DISTRIBUICAO COMERCIO SERVICOS IMPORTACAO E EXPOIMENTOS DE INFORMATICA E IMPRESSAO LTDA,Inativo,2021-12-23,(11) 9472-35995,4
11654,28788390000125,GERA SOLUCOES E TECNOLOGIA S.A.,GERA SOLUCOES E TECNOLOGIA S.A.,Inativo,2021-12-23,(24) 9998-12281,9
11655,40146473000116,APIPASS TECNOLOGIA LTDA,APIPASS TECNOLOGIA LTDA,Ativo,2021-12-23,(48) 3322-3636,6
11656,43187914000116,ALBERTONI E SCHMIDT NEGOCIOS DIGITAIS LTDA,ALBERTONI E SCHMIDT NEGOCIOS DIGITAIS LTDA,Inativo,2021-12-23,(11) 9710-37707,4
11657,43814651000128,SUPERO OUTSOURCING EM TI LTDA,SUPERO OUTSOURCING EM TI LTDA,Inativo,2021-12-23,(48) 3322-3636,3
11658,07835675000108,HENRIQUE MARIANO MARCHETI,HENRIQUE MARIANO MARCHETI,Inativo,2021-12-23,(11) 9952-30009,4
11659,06943073000101,BOOK PLAY,BOOK PLAY COMERCIAL DE LIVROS LTDA,Ativo,2021-12-23,(11) 9946-19018,12
11660,27801556000133,MOBI7 TECNOLOGIA EM MOBILIDADE S.A.,MOBI7 TECNOLOGIA EM MOBILIDADE S.A.,Ativo,2021-12-27,(41) 9965-57544,8
11661,28873397000145,WEBI AGENCIA DE MARKETING DIGITAL EIRELI,WEBI AGENCIA DE MARKETING DIGITAL EIRELI,Inativo,2021-12-27,(48) 9992-15000,4
11662,32041086000197,TYR ENERGIA S.A.,TYR ENERGIA S.A.,Inativo,2021-12-27,(21) 9879-04362,8
11663,31172896000110,CLOUDSTER BRASIL SERVICOS DE TECNOLOGIA LTDA,CLOUDSTER BRASIL SERVICOS DE TECNOLOGIA LTDA,Ativo,2021-12-27,(41) 9993-39565,2
11664,30668299000118,HAUSEFUL SERVIÇOS DIGITAIS LTDA,HAUSEFUL SERVIÇOS DIGITAIS LTDA,Ativo,2021-12-27,(48) 9967-44608,5
11665,00910509000171,THOMSON REUTERS BRASIL CONTEÚDO E TECNOLOGIA LTDA,THOMSON REUTERS BRASIL CONTEÚDO E TECNOLOGIA LTDA,Ativo,2021-12-27,(19) 9947-35395,50
11666,14768383000157,OKSER,OKSER SOFTWARE E SERVICOS EM INFORMATICA LTDA,Ativo,2019-10-10,(11) 3294-6905,4
11667,01164555000131,MULTPLAN ASSESSORIA EM VENDAS E CORRETORA DE SEGUROS LTDA,MULTPLAN ASSESSORIA EM VENDAS E CORRETORA DE SEGUROS LTDA,Ativo,2021-12-28,(11) 9812-83536,15
11670,34197099000185,EFIKA CORRETORA DE SEGUROS EIRELI,EFIKA CORRETORA DE SEGUROS EIRELI,Inativo,2021-12-29,(61) 9941-73938,2
11671,26602153000100,AZULARE ENGENHARIA LTDA,AZULARE ENGENHARIA LTDA,Inativo,2021-12-29,(71) 9819-16866,4
11672,05855097000138,NOVA FIGUS DO BRASIL INDUSTRIA E COMERCIO DE COSMETICOS LTDA,NOVA FIGUS DO BRASIL INDUSTRIA E COMERCIO DE COSMETICOS LTDA,Ativo,2021-12-29,(21) 9793-65859,4
11676,19023668000182,KARAVEL INDUSTRIA E COMERCIO DE CARNES E DERIVADOS LTDA,KARAVEL INDUSTRIA E COMERCIO DE CARNES E DERIVADOS LTDA,Ativo,2021-12-29,(11) 9874-74777,4
11677,30702093000167,YOUNDER TECNOLOGIA DE SERVIÇOS S.A,YOUNDER TECNOLOGIA DE SERVIÇOS S.A,Inativo,2021-12-30,(11) 9573-50061,4
11678,09013155000137,Granto Seguros,RAMOS CORRETORA DE SEGUROS LTDA,Inativo,2021-12-30,(34) 9988-67700,4
11679,02659265000121,HELERA SERVICOS DE INFORMATICA E CENTRAL DE CONTATOS LTDA,HELERA SERVICOS DE INFORMATICA E CENTRAL DE CONTATOS LTDA,Ativo,2021-12-30,(14) 9975-40294,4
11680,41862828000136,SVC CONSULTORIA EM LICITACOES E PREGOES LTDA,SVC CONSULTORIA EM LICITACOES E PREGOES LTDA,Inativo,2021-12-30,(21) 9918-12257,4
11681,41862828000136,SVC CONSULTORIA EM LICITACOES E PREGOES LTDA,SVC CONSULTORIA EM LICITACOES E PREGOES LTDA,Ativo,2021-12-30,(21) 9918-12257,4
11682,26602153000100,AZULARE ENGENHARIA LTDA,AZULARE ENGENHARIA LTDA,Ativo,2021-12-30,(71) 9819-16866,4
11683,13331790000130,V2 SAÚDE,VIVIANE EUZEBIO E CIA LTDA ME,Ativo,2020-02-06,(11) 9434-76129,4
11684,13331790000130,V2 SAÚDE,VIVIANE EUZEBIO E CIA LTDA ME,Ativo,2020-02-06,(11) 9434-76129,4
11688,15619595000135,PRISCILA PEREIRA MACHADO BUENO,PRISCILA PEREIRA MACHADO BUENO,Inativo,2022-01-03,(51) 9825-73091,4
11689,02879250000179,ATENTO BRASIL S/A,ATENTO BRASIL S/A,Ativo,2022-01-03,(11) 9722-96703,4
11690,34502017000169,DIGITO 3 RIO DE JANEIRO LTDA,DIGITO 3 RIO DE JANEIRO LTDA,Inativo,2022-01-03,(21) 9966-77847,4
11691,17563207000177,Simpleshotel,UPDATE SOLUCOES LTDA,Ativo,2020-09-15,(79) 9960-27694,4
11692,35098741000131,POLICLINICA MEDSUL LTDA,POLICLINICA MEDSUL LTDA,Ativo,2022-01-04,(48) 9645-026,7
11693,29884632000147,INFOTEC CONSULTORIA E PLANEJAMENTO LTDA,INFOTEC CONSULTORIA E PLANEJAMENTO LTDA,Ativo,2022-01-04,(21) 9874-88388,4
11694,71504328000193,MS GERADORES LTDA,MS GERADORES LTDA,Inativo,2022-01-04,(31) 9968-98998,4
11695,07731055000110,APPELSOFT INFORMATICA LTDA,APPELSOFT INFORMATICA LTDA,Inativo,2022-01-04,(55) 9810-10506,4
11696,17563207000177,Simpleshotel,UPDATE SOLUCOES LTDA,Inativo,2020-09-15,(79) 9960-27694,3
11697,16755576000107,MENSEN CORRETORA DE SEGUROS E GESTAO DE VIDAS LTDA,MENSEN CORRETORA DE SEGUROS E GESTAO DE VIDAS LTDA,Inativo,2022-01-04,(48) 9916-72054,4
11700,42955572000174,LUANA SILVA CONSULTORIA COMERCIAL E ADMINISTRATIVA LTDA,LUANA SILVA CONSULTORIA COMERCIAL E ADMINISTRATIVA LTDA,Inativo,2022-01-05,(11) 9833-08287,4
11702,05512655000162,TEF EQUIPAMENTOS E SISTEMAS DE INFORMATICA LTDA,TEF EQUIPAMENTOS E SISTEMAS DE INFORMATICA LTDA,Inativo,2022-01-05,(51) 9957-53538,4
11705,30736605000106,CIRURGICA SANTA CATARINA COMERCIO ATACADISTA DE MEDICAMENTOS EIRELI,CIRURGICA SANTA CATARINA COMERCIO ATACADISTA DE MEDICAMENTOS EIRELI,Ativo,2022-01-06,(48) 9991-96989,4
11706,27642652000186,REFLORA INITIATIVE LDA,REFLORA INITIATIVE LDA,Inativo,2022-01-06,(97) 5188-668,4
11707,21676263000195,EAS CORRETORA,EAS CORRETORA DE SEGUROS EIRELI,Inativo,2019-07-01,(17) 3523-7984,3
11708,30154948000162,IMPERIO SOLAR LTDA,IMPERIO SOLAR LTDA,Inativo,2022-01-07,(41) 9873-69734,5
11709,50276237000178,FUNDACAO DE DESENVOLVIMENTO DA PESQUISA DO AGRONEGOCIO,FUNDACAO DE DESENVOLVIMENTO DA PESQUISA DO AGRONEGOCIO,Inativo,2022-01-07,(19) 9988-52158,4
11710,18463161000187,PPA - AUTOMACAO E SISTEMAS INDUSTRIAIS LTDA,PPA - AUTOMACAO E SISTEMAS INDUSTRIAIS LTDA,Ativo,2022-01-07,(62) 9858-14097,4
11711,03980282000129,HUDSON IMPORTS COMPANY LTDA,HUDSON IMPORTS COMPANY LTDA,Inativo,2022-01-07,(31) 2108-0511,4
11713,20833732000170,FRONTSYS,FRONTSYS SISTEMAS LTDA,Ativo,2020-05-28,(37) 9137-5757,2
11716,38323227000140,CSC GESTAO INTEGRADA S/A,CSC GESTAO INTEGRADA S/A,Ativo,2022-01-10,(37) 9910-76933,4
11717,09055998000104,GBA - BRASIL ADMINISTRACAO DE PESSOAS LTDA,GBA - BRASIL ADMINISTRACAO DE PESSOAS LTDA,Ativo,2022-01-10,(51) 9997-53804,6
11718,33655962000138,VSAÚDE APP,VALOR TECNOLOGIA DESENVOLVIMENTO E LICENCIAMENTO DE SOFT,Ativo,2020-12-17,(61) 9914-47676,5
11720,33655962000138,VSAÚDE APP,VALOR TECNOLOGIA DESENVOLVIMENTO E LICENCIAMENTO DE SOFT,Ativo,2020-12-17,(61) 9914-47676,6
11721,31210831000111,SPIN TECNOLOGIA LTDA,SPIN TECNOLOGIA LTDA,Ativo,2022-01-11,(11) 9898-66113,5
11722,21899982000175,GRADISA SOLUCOES EM FERRO EIRELI,GRADISA SOLUCOES EM FERRO EIRELI,Inativo,2022-01-11,(11) 9837-36074,6
11723,12730779000180,VOR SERVICOS E COMERCIO EXTERIOR LTDA.,VOR SERVICOS E COMERCIO EXTERIOR LTDA.,Ativo,2022-01-11,(11) 9998-44310,5
11724,13345286000199,G2W INVESTMENTS - SOCIEDADE DE AGENTES AUTONOMOS DE INVESTIMENTOS SS LTDA,G2W INVESTMENTS - SOCIEDADE DE AGENTES AUTONOMOS DE INVESTIMENTOS SS LTDA,Inativo,2022-01-11,(61) 9817-52141,26
11725,34816202000128,M&T CAPITAL SECURITIZADORA S/A,M&T CAPITAL SECURITIZADORA S/A,Inativo,2022-01-12,(51) 9993-35100,4
11726,21346033000168,AGILE PROCESS,AGILE PROCESS,Ativo,2018-03-21,,5000
11727,00712911000141,CONDONAL SERVICOS E ADMINISTRACAO LTDA,CONDONAL SERVICOS E ADMINISTRACAO LTDA,Ativo,2022-01-12,(27) 9923-44764,4
11728,27680006000103,TRADE ONE SISTEMA DE TECNOLOGIA LTDA,TRADE ONE SISTEMA DE TECNOLOGIA LTDA,Inativo,2022-01-12,(11) 9715-65776,3
11729,04368185000142,OPEN TECH SISTEMAS DE GERENCIAMENTO DE RISCOS S/A,OPEN TECH SISTEMAS DE GERENCIAMENTO DE RISCOS S/A,Ativo,2022-01-12,(11) 9769-75498,4
11730,33652365000150,IDEZ ADMINISTRACAO DE MEIOS DE PAGAMENTO DIGITAL LTDA,IDEZ ADMINISTRACAO DE MEIOS DE PAGAMENTO DIGITAL LTDA,Ativo,2022-01-12,(55) 9995-82837,4
11731,23240029000146,SKYLINE INOVACAO E PRODUCOES LTDA,SKYLINE INOVACAO E PRODUCOES LTDA,Inativo,2022-01-12,(62) 9843-43276,4
11732,14573836000190,TV EQUINOCIO COMUNICACOES LTDA,TV EQUINOCIO COMUNICACOES LTDA,Ativo,2022-01-12,(96) 9813-86140,4
11733,27175913000103,KLEBBER RODRIGO PINTO,KLEBBER RODRIGO PINTO,Inativo,2022-01-12,(19) 9715-15664,4
11734,97546724000177,SOLIS INDUSTRIA E COMERCIO DE AQUECEDOR SOLAR,SOLIS INDUSTRIA E COMERCIO DE AQUECEDOR SOLAR S.A,Ativo,2020-05-12,(18) 9964-99033,4
11735,28159459000151,INOVE DESENVOLVIMENTO E INOVAÇÃO LTDA,INOVE DESENVOLVIMENTO E INOVAÇÃO LTDA,Ativo,2022-01-13,(11) 9995-59930,5
11736,12387832000191,MAXXCARD ADMINISTRADORA DE CARTOES LTDA.,MAXXCARD ADMINISTRADORA DE CARTOES LTDA.,Ativo,2022-01-13,(91) 9841-28443,4
11740,23809139000186,Gofind.Online,Gofind.Online Portal S/A,Ativo,2020-05-29,(11) 9853-1011,16
11741,07068460000109,KORIN COMERCIO DE ARTIGOS EM TECIDOS ESPECIAIS LTDA,KORIN COMERCIO DE ARTIGOS EM TECIDOS ESPECIAIS LTDA,Inativo,2022-01-14,(11) 9427-12200,4
11742,44315919000140,FUNDACAO INSTITUTO DE ADMINISTRACAO,FUNDACAO INSTITUTO DE ADMINISTRACAO,Ativo,2022-01-14,(11) 9431-01765,4
11743,32320266000108,CRUCIAL MKT DIGITAL VENDAS CORRETAGEM E MARKETING LTDA,CRUCIAL MKT DIGITAL VENDAS CORRETAGEM E MARKETING LTDA,Inativo,2022-01-14,(21) 3900-0450,7
11744,03467109000121,INTEGRA CONSULTORIA S.A.,INTEGRA CONSULTORIA S.A.,Inativo,2022-01-14,(51) 9979-97021,4
11745,08513486000173,BEEDOO LICENCIAMENTO DE SOFTWARE LTDA,BEEDOO LICENCIAMENTO DE SOFTWARE LTDA,Ativo,2022-01-14,(12) 9912-64332,4
11746,04596663000171,EXSTO,Exsto Tecnologia Ltda,Inativo,2019-08-29,(35) 9910-49075,8
11747,15118399000187,INTERATIVA APOIO EMPRESARIAL LTDA,INTERATIVA APOIO EMPRESARIAL LTDA,Ativo,2022-01-17,(31) 9983-7792,2
11748,27542403000119,SEGETECH INDUSTRIA E COMERCIO LTDA,SEGETECH INDUSTRIA E COMERCIO LTDA,Ativo,2022-01-17,(19) 9945-48057,4
11749,26229892000190,SIGMA GERENCIAMENTO DE PROJETOS LTDA,SIGMA GERENCIAMENTO DE PROJETOS LTDA,Inativo,2022-01-17,(32) 9912-41909,4
11750,89171201000165,PONTES DISTRIBUIDORA DE MAQUINAS E EQUIPAMENTOS LTDA,PONTES DISTRIBUIDORA DE MAQUINAS E EQUIPAMENTOS LTDA,Ativo,2022-01-17,(47) 9990-28196,5
11751,26914386000130,VSX CORRETORA DE SEGUROS LTDA,VSX CORRETORA DE SEGUROS LTDA,Inativo,2022-01-17,(79) 9999-90064,4
11752,18917951000195,PROTMAT,PROTMAT MATERIAIS AVANÇADOS LTDA,Inativo,2020-05-29,(32) 3233-7353,4
11753,16668661000120,FLEXYDIGITAL TECNOLOGIA LTDA,FLEXYDIGITAL TECNOLOGIA LTDA,Inativo,2022-01-18,(00) 0000-00000,7
11754,79416541000155,RAMPINELLI ALIMENTOS LTDA,RAMPINELLI ALIMENTOS LTDA,Ativo,2022-01-18,(48) 9998-42910,4
11755,17032914000137,MONTRE MARKETING LTDA,MONTRE MARKETING LTDA,Inativo,2022-01-18,(48) 9981-43264,4
11756,31599549000178,BRASIL ENERGIA SOLAR LTDA,BRASIL ENERGIA SOLAR LTDA,Inativo,2022-01-18,(82) 9910-56566,4
11757,32052477000107,SUNUS SISTEMAS FOTOVOLTAICOS,SUNUS SISTEMAS FOTOVOLTAICOS LTDA,Inativo,2020-04-23,(31) 9928-32473,2
11758,03658136000181,DJ COMUNICACOES E EXPLORACAO DE SERVICOS DE RADIODIFUSAO LTDA,DJ COMUNICACOES E EXPLORACAO DE SERVICOS DE RADIODIFUSAO LTDA,Inativo,2022-01-19,(47) 3373-0303,4
11759,26930985000148,F & S ESTRATEGIA DE SERVICOS EMPRESARIAIS EIRELI,F & S ESTRATEGIA DE SERVICOS EMPRESARIAIS EIRELI,Ativo,2022-01-19,(11) 9747-65445,4
11760,59678458000228,PAULIMAC BRASIL CARTUCHOS LTDA,PAULIMAC BRASIL CARTUCHOS LTDA,Inativo,2022-01-19,(11) 3016-0990,4
